Date,Heure,Consommation
2019-05-25,19:00,35559.34
2019-05-25,20:00,34884.87
2019-05-25,21:00,35286.75
2019-05-25,22:00,34291.68
2019-05-25,23:00,33107.1
2019-05-26,00:00,31847.15
2019-05-26,01:00,30775.74
2019-05-26,02:00,30047.43
2019-05-26,03:00,28803.39
2019-05-26,04:00,27605.64
2019-05-26,05:00,25677.56
2019-05-26,06:00,23893.62
2019-05-26,07:00,24210.69
2019-05-26,08:00,24632.17
2019-05-26,09:00,25749.85
2019-05-26,10:00,26731.88
2019-05-26,11:00,27744.86
2019-05-26,12:00,27828.76
2019-05-26,13:00,28581.01
2019-05-26,14:00,29001.48
2019-05-26,15:00,29300.11
2019-05-26,16:00,29922.5
2019-05-26,17:00,30878.91
2019-05-26,18:00,32308.74
2019-05-26,19:00,33335.57
2019-05-26,20:00,33164.07
2019-05-26,21:00,33587.71
2019-05-26,22:00,32923.89
2019-05-26,23:00,31908.2
2019-05-27,00:00,31060.38
2019-05-27,01:00,29834.47
2019-05-27,02:00,29061.51
2019-05-27,03:00,28189.63
2019-05-27,04:00,27285.38
2019-05-27,05:00,25796.81
2019-05-27,06:00,25557.23
2019-05-27,07:00,27280.86
2019-05-27,08:00,31643.72
2019-05-27,09:00,33837.5
2019-05-27,10:00,34528.34
2019-05-27,11:00,35281.68
2019-05-27,12:00,34106.11
2019-05-27,13:00,34780.63
2019-05-27,14:00,35837.13
2019-05-27,15:00,36229.52
2019-05-27,16:00,36493.6
2019-05-27,17:00,36598.62
2019-05-27,18:00,36582.08
2019-05-27,19:00,37026.11
2019-05-27,20:00,36421.18
2019-05-27,21:00,36920.6
2019-05-27,22:00,36125.07
2019-05-27,23:00,34934.03
2019-05-28,00:00,33783.79
2019-05-28,01:00,32413.79
2019-05-28,02:00,31544.32
2019-05-28,03:00,30361.34
2019-05-28,04:00,29437.94
2019-05-28,05:00,27845.02
2019-05-28,06:00,27440.0
2019-05-28,07:00,28673.75
2019-05-28,08:00,32432.12
2019-05-28,09:00,34704.15
2019-05-28,10:00,35159.48
2019-05-28,11:00,35793.57
2019-05-28,12:00,34877.88
2019-05-28,13:00,35730.43
2019-05-28,14:00,37053.91
2019-05-28,15:00,37349.78
2019-05-28,16:00,38014.85
2019-05-28,17:00,37977.66
2019-05-28,18:00,37848.02
2019-05-28,19:00,38185.54
2019-05-28,20:00,37290.97
2019-05-28,21:00,37823.22
2019-05-28,22:00,37185.79
2019-05-28,23:00,35913.59
2019-05-29,00:00,34424.16
2019-05-29,01:00,32926.22
2019-05-29,02:00,31931.39
2019-05-29,03:00,30761.19
2019-05-29,04:00,30034.01
2019-05-29,05:00,28215.45
2019-05-29,06:00,27930.3
2019-05-29,07:00,29299.86
2019-05-29,08:00,33260.1
2019-05-29,09:00,35499.68
2019-05-29,10:00,36032.96
2019-05-29,11:00,36551.43
2019-05-29,12:00,35686.56
2019-05-29,13:00,36409.73
2019-05-29,14:00,37666.33
2019-05-29,15:00,38078.46
2019-05-29,16:00,38482.74
2019-05-29,17:00,38362.32
2019-05-29,18:00,37904.99
2019-05-29,19:00,38060.7
2019-05-29,20:00,37610.63
2019-05-29,21:00,38204.59
2019-05-29,22:00,37604.6
2019-05-29,23:00,36262.77
2019-05-30,00:00,34696.79
2019-05-30,01:00,33267.91
2019-05-30,02:00,32425.42
2019-05-30,03:00,31104.0
2019-05-30,04:00,30089.31
2019-05-30,05:00,28793.28
2019-05-30,06:00,28294.67
2019-05-30,07:00,29590.17
2019-05-30,08:00,33480.92
2019-05-30,09:00,35940.09
2019-05-30,10:00,36620.3
2019-05-30,11:00,37069.39
2019-05-30,12:00,35992.52
2019-05-30,13:00,36921.96
2019-05-30,14:00,38273.37
2019-05-30,15:00,38625.64
2019-05-30,16:00,38741.28
2019-05-30,17:00,38556.73
2019-05-30,18:00,37852.82
2019-05-30,19:00,38192.42
2019-05-30,20:00,37525.36
2019-05-30,21:00,38094.38
2019-05-30,22:00,37520.12
2019-05-30,23:00,36241.3
2019-05-31,00:00,35003.73
2019-05-31,01:00,33718.56
2019-05-31,02:00,32510.01
2019-05-31,03:00,31459.66
2019-05-31,04:00,30456.83
2019-05-31,05:00,28704.0
2019-05-31,06:00,28369.26
2019-05-31,07:00,29677.49
2019-05-31,08:00,33704.65
2019-05-31,09:00,36008.21
2019-05-31,10:00,36884.62
2019-05-31,11:00,37256.19
2019-05-31,12:00,36094.16
2019-05-31,13:00,35707.53
2019-05-31,14:00,38108.32
2019-05-31,15:00,38324.03
2019-05-31,16:00,38275.07
2019-05-31,17:00,37819.96
2019-05-31,18:00,37248.68
2019-05-31,19:00,37411.62
2019-05-31,20:00,36789.88
2019-05-31,21:00,36911.37
2019-05-31,22:00,36272.19
2019-05-31,23:00,35122.87
2019-06-01,00:00,33976.7
2019-06-01,01:00,32757.22
2019-06-01,02:00,31568.6
2019-06-01,03:00,30137.23
2019-06-01,04:00,29386.28
2019-06-01,05:00,27571.25
2019-06-01,06:00,26771.26
2019-06-01,07:00,27289.69
2019-06-01,08:00,29588.83
2019-06-01,09:00,31614.12
2019-06-01,10:00,32584.23
2019-06-01,11:00,33178.66
2019-06-01,12:00,32777.13
2019-06-01,13:00,33360.52
2019-06-01,14:00,33958.42
2019-06-01,15:00,34052.04
2019-06-01,16:00,34177.17
2019-06-01,17:00,34518.91
2019-06-01,18:00,35128.68
2019-06-01,19:00,35653.75
2019-06-01,20:00,35203.92
2019-06-01,21:00,35723.57
2019-06-01,22:00,34952.3
2019-06-01,23:00,33526.87
2019-06-02,00:00,31746.56
2019-06-02,01:00,30593.02
2019-06-02,02:00,29592.38
2019-06-02,03:00,28338.02
2019-06-02,04:00,26930.2
2019-06-02,05:00,25147.77
2019-06-02,06:00,24057.8
2019-06-02,07:00,24193.14
2019-06-02,08:00,24903.8
2019-06-02,09:00,26189.79
2019-06-02,10:00,27320.67
2019-06-02,11:00,28188.4
2019-06-02,12:00,28464.81
2019-06-02,13:00,29287.86
2019-06-02,14:00,29720.08
2019-06-02,15:00,30013.07
2019-06-02,16:00,30103.85
2019-06-02,17:00,30559.84
2019-06-02,18:00,31651.87
2019-06-02,19:00,32386.11
2019-06-02,20:00,32048.5
2019-06-02,21:00,32700.82
2019-06-02,22:00,31918.19
2019-06-02,23:00,30571.72
2019-06-03,00:00,29170.08
2019-06-03,01:00,27813.43
2019-06-03,02:00,27022.75
2019-06-03,03:00,25857.15
2019-06-03,04:00,24259.94
2019-06-03,05:00,22296.62
2019-06-03,06:00,21397.26
2019-06-03,07:00,21561.23
2019-06-03,08:00,22652.43
2019-06-03,09:00,24068.36
2019-06-03,10:00,24905.09
2019-06-03,11:00,25570.33
2019-06-03,12:00,26021.4
2019-06-03,13:00,26200.8
2019-06-03,14:00,26395.85
2019-06-03,15:00,26539.7
2019-06-03,16:00,26981.13
2019-06-03,17:00,27689.43
2019-06-03,18:00,28620.93
2019-06-03,19:00,29320.23
2019-06-03,20:00,29749.03
2019-06-03,21:00,30336.99
2019-06-03,22:00,29679.68
2019-06-03,23:00,28299.96
2019-06-04,00:00,26386.09
2019-06-04,01:00,24642.94
2019-06-04,02:00,22775.16
2019-06-04,03:00,21590.86
2019-06-04,04:00,21099.43
2019-06-04,05:00,20582.19
2019-06-04,06:00,20439.38
2019-06-04,07:00,20250.92
2019-06-04,08:00,20166.91
2019-06-04,09:00,20110.73
2019-06-04,10:00,20203.5
2019-06-04,11:00,19946.29
2019-06-04,12:00,19939.29
2019-06-04,13:00,19964.37
2019-06-04,14:00,20058.27
2019-06-04,15:00,20248.98
2019-06-04,16:00,21059.47
2019-06-04,17:00,21955.68
2019-06-04,18:00,23003.45
2019-06-04,19:00,24101.01
2019-06-04,20:00,25604.42
2019-06-04,21:00,25913.88
2019-06-04,22:00,25260.28
2019-06-04,23:00,24428.38
2019-06-05,00:00,23160.14
2019-06-05,01:00,21847.04
2019-06-05,02:00,20749.92
2019-06-05,03:00,20037.44
2019-06-05,04:00,19631.53
2019-06-05,05:00,18659.02
2019-06-05,06:00,18203.66
2019-06-05,07:00,18614.14
2019-06-05,08:00,19223.77
2019-06-05,09:00,20354.32
2019-06-05,10:00,21152.49
2019-06-05,11:00,21661.52
2019-06-05,12:00,21868.18
2019-06-05,13:00,21940.61
2019-06-05,14:00,22163.52
2019-06-05,15:00,22380.42
2019-06-05,16:00,23006.3
2019-06-05,17:00,23846.1
2019-06-05,18:00,24663.21
2019-06-05,19:00,25639.32
2019-06-05,20:00,27003.59
2019-06-05,21:00,27163.17
2019-06-05,22:00,26202.71
2019-06-05,23:00,25399.67
2019-06-06,00:00,24016.07
2019-06-06,01:00,22774.82
2019-06-06,02:00,21673.45
2019-06-06,03:00,21046.2
2019-06-06,04:00,20491.05
2019-06-06,05:00,19449.39
2019-06-06,06:00,19163.46
2019-06-06,07:00,19489.87
2019-06-06,08:00,20466.4
2019-06-06,09:00,21641.77
2019-06-06,10:00,22775.41
2019-06-06,11:00,23201.84
2019-06-06,12:00,23346.08
2019-06-06,13:00,23598.5
2019-06-06,14:00,23699.84
2019-06-06,15:00,24047.84
2019-06-06,16:00,24792.12
2019-06-06,17:00,25413.15
2019-06-06,18:00,26525.14
2019-06-06,19:00,27233.13
2019-06-06,20:00,28548.08
2019-06-06,21:00,28630.81
2019-06-06,22:00,27745.87
2019-06-06,23:00,26690.55
2019-06-07,00:00,25654.38
2019-06-07,01:00,24181.62
2019-06-07,02:00,23152.18
2019-06-07,03:00,22590.66
2019-06-07,04:00,22211.26
2019-06-07,05:00,21250.54
2019-06-07,06:00,21094.74
2019-06-07,07:00,22055.75
2019-06-07,08:00,24551.34
2019-06-07,09:00,26687.6
2019-06-07,10:00,27788.42
2019-06-07,11:00,28571.63
2019-06-07,12:00,28360.53
2019-06-07,13:00,28551.13
2019-06-07,14:00,29440.96
2019-06-07,15:00,29738.58
2019-06-07,16:00,30175.77
2019-06-07,17:00,30848.23
2019-06-07,18:00,31160.68
2019-06-07,19:00,31303.29
2019-06-07,20:00,32525.03
2019-06-07,21:00,32473.11
2019-06-07,22:00,31257.12
2019-06-07,23:00,29938.51
2019-06-08,00:00,28578.02
2019-06-08,01:00,27129.68
2019-06-08,02:00,25708.01
2019-06-08,03:00,24833.14
2019-06-08,04:00,24462.87
2019-06-08,05:00,23425.75
2019-06-08,06:00,23184.91
2019-06-08,07:00,23664.66
2019-06-08,08:00,25818.06
2019-06-08,09:00,27643.28
2019-06-08,10:00,28564.33
2019-06-08,11:00,29133.35
2019-06-08,12:00,29090.56
2019-06-08,13:00,29783.83
2019-06-08,14:00,30296.79
2019-06-08,15:00,30547.17
2019-06-08,16:00,30983.36
2019-06-08,17:00,31250.28
2019-06-08,18:00,31494.92
2019-06-08,19:00,31753.56
2019-06-08,20:00,32989.91
2019-06-08,21:00,33210.93
2019-06-08,22:00,31980.71
2019-06-08,23:00,30435.23
2019-06-09,00:00,28840.18
2019-06-09,01:00,27179.83
2019-06-09,02:00,25831.42
2019-06-09,03:00,24963.76
2019-06-09,04:00,24635.08
2019-06-09,05:00,23529.05
2019-06-09,06:00,23021.23
2019-06-09,07:00,23267.52
2019-06-09,08:00,24408.94
2019-06-09,09:00,25734.53
2019-06-09,10:00,27171.18
2019-06-09,11:00,27954.3
2019-06-09,12:00,28472.8
2019-06-09,13:00,29166.55
2019-06-09,14:00,29042.02
2019-06-09,15:00,29667.26
2019-06-09,16:00,29882.92
2019-06-09,17:00,30152.16
2019-06-09,18:00,30367.9
2019-06-09,19:00,30709.07
2019-06-09,20:00,31948.73
2019-06-09,21:00,31379.18
2019-06-09,22:00,30006.49
2019-06-09,23:00,28963.76
2019-06-10,00:00,27606.41
2019-06-10,01:00,26620.99
2019-06-10,02:00,25521.4
2019-06-10,03:00,24806.46
2019-06-10,04:00,24422.36
2019-06-10,05:00,23800.48
2019-06-10,06:00,24044.04
2019-06-10,07:00,25752.27
2019-06-10,08:00,31225.37
2019-06-10,09:00,34170.7
2019-06-10,10:00,35210.82
2019-06-10,11:00,36062.74
2019-06-10,12:00,34986.82
2019-06-10,13:00,36124.58
2019-06-10,14:00,37226.69
2019-06-10,15:00,37516.69
2019-06-10,16:00,37751.5
2019-06-10,17:00,37436.34
2019-06-10,18:00,35967.43
2019-06-10,19:00,35076.39
2019-06-10,20:00,35872.63
2019-06-10,21:00,35944.14
2019-06-10,22:00,34773.42
2019-06-10,23:00,33286.97
2019-06-11,00:00,31654.31
2019-06-11,01:00,30143.23
2019-06-11,02:00,28848.15
2019-06-11,03:00,28028.57
2019-06-11,04:00,27732.06
2019-06-11,05:00,26955.9
2019-06-11,06:00,27044.45
2019-06-11,07:00,28488.29
2019-06-11,08:00,32884.45
2019-06-11,09:00,35187.21
2019-06-11,10:00,35646.26
2019-06-11,11:00,36479.14
2019-06-11,12:00,35468.45
2019-06-11,13:00,36538.91
2019-06-11,14:00,37990.02
2019-06-11,15:00,37748.96
2019-06-11,16:00,37767.73
2019-06-11,17:00,36488.35
2019-06-11,18:00,36107.4
2019-06-11,19:00,35435.95
2019-06-11,20:00,36334.74
2019-06-11,21:00,36601.98
2019-06-11,22:00,35610.93
2019-06-11,23:00,34172.0
2019-06-12,00:00,32166.21
2019-06-12,01:00,30424.91
2019-06-12,02:00,29233.39
2019-06-12,03:00,28245.35
2019-06-12,04:00,27998.89
2019-06-12,05:00,27006.34
2019-06-12,06:00,26981.38
2019-06-12,07:00,28704.23
2019-06-12,08:00,33418.84
2019-06-12,09:00,35811.7
2019-06-12,10:00,36455.88
2019-06-12,11:00,37245.6
2019-06-12,12:00,36176.7
2019-06-12,13:00,37069.63
2019-06-12,14:00,37900.58
2019-06-12,15:00,37774.3
2019-06-12,16:00,37802.23
2019-06-12,17:00,37410.0
2019-06-12,18:00,36388.06
2019-06-12,19:00,35854.03
2019-06-12,20:00,36861.26
2019-06-12,21:00,36995.66
2019-06-12,22:00,35973.93
2019-06-12,23:00,34226.66
2019-06-13,00:00,32220.18
2019-06-13,01:00,30560.46
2019-06-13,02:00,29496.42
2019-06-13,03:00,28723.65
2019-06-13,04:00,28375.0
2019-06-13,05:00,27565.71
2019-06-13,06:00,27477.16
2019-06-13,07:00,29184.51
2019-06-13,08:00,33617.14
2019-06-13,09:00,36140.03
2019-06-13,10:00,36749.96
2019-06-13,11:00,37494.01
2019-06-13,12:00,36345.18
2019-06-13,13:00,37594.9
2019-06-13,14:00,38673.48
2019-06-13,15:00,38547.13
2019-06-13,16:00,38582.17
2019-06-13,17:00,38080.52
2019-06-13,18:00,37033.23
2019-06-13,19:00,36399.36
2019-06-13,20:00,37104.6
2019-06-13,21:00,37085.1
2019-06-13,22:00,36326.11
2019-06-13,23:00,34822.13
2019-06-14,00:00,32630.1
2019-06-14,01:00,30951.33
2019-06-14,02:00,29496.58
2019-06-14,03:00,28690.18
2019-06-14,04:00,28292.98
2019-06-14,05:00,27652.33
2019-06-14,06:00,27674.73
2019-06-14,07:00,29422.02
2019-06-14,08:00,34149.07
2019-06-14,09:00,36452.65
2019-06-14,10:00,37029.21
2019-06-14,11:00,37452.87
2019-06-14,12:00,35951.89
2019-06-14,13:00,35752.56
2019-06-14,14:00,38034.84
2019-06-14,15:00,38137.28
2019-06-14,16:00,38218.34
2019-06-14,17:00,37637.89
2019-06-14,18:00,36435.8
2019-06-14,19:00,35578.25
2019-06-14,20:00,36480.57
2019-06-14,21:00,36700.67
2019-06-14,22:00,35730.54
2019-06-14,23:00,34180.17
2019-06-15,00:00,32325.37
2019-06-15,01:00,30824.0
2019-06-15,02:00,29439.64
2019-06-15,03:00,28550.37
2019-06-15,04:00,28166.91
2019-06-15,05:00,27492.32
2019-06-15,06:00,27216.86
2019-06-15,07:00,28052.57
2019-06-15,08:00,31328.33
2019-06-15,09:00,33562.93
2019-06-15,10:00,34578.23
2019-06-15,11:00,35269.59
2019-06-15,12:00,34510.57
2019-06-15,13:00,35080.97
2019-06-15,14:00,35259.81
2019-06-15,15:00,34890.27
2019-06-15,16:00,34582.03
2019-06-15,17:00,34616.6
2019-06-15,18:00,34483.0
2019-06-15,19:00,34448.87
2019-06-15,20:00,35318.14
2019-06-15,21:00,35507.58
2019-06-15,22:00,34189.5
2019-06-15,23:00,32640.46
2019-06-16,00:00,30702.58
2019-06-16,01:00,29273.81
2019-06-16,02:00,27912.62
2019-06-16,03:00,27202.85
2019-06-16,04:00,26754.66
2019-06-16,05:00,25587.41
2019-06-16,06:00,25118.25
2019-06-16,07:00,25073.52
2019-06-16,08:00,25877.72
2019-06-16,09:00,27178.73
2019-06-16,10:00,28263.29
2019-06-16,11:00,29334.36
2019-06-16,12:00,29503.1
2019-06-16,13:00,30210.86
2019-06-16,14:00,30649.37
2019-06-16,15:00,30805.27
2019-06-16,16:00,30793.06
2019-06-16,17:00,31058.15
2019-06-16,18:00,31337.29
2019-06-16,19:00,31452.38
2019-06-16,20:00,32948.93
2019-06-16,21:00,33189.59
2019-06-16,22:00,32332.86
2019-06-16,23:00,31499.01
2019-06-17,00:00,30213.86
2019-06-17,01:00,28694.71
2019-06-17,02:00,27396.85
2019-06-17,03:00,26761.5
2019-06-17,04:00,26339.87
2019-06-17,05:00,25515.17
2019-06-17,06:00,25612.24
2019-06-17,07:00,27594.01
2019-06-17,08:00,33141.7
2019-06-17,09:00,36268.27
2019-06-17,10:00,37040.4
2019-06-17,11:00,37939.16
2019-06-17,12:00,37084.83
2019-06-17,13:00,38091.36
2019-06-17,14:00,39221.67
2019-06-17,15:00,39313.83
2019-06-17,16:00,39339.38
2019-06-17,17:00,38914.63
2019-06-17,18:00,37198.81
2019-06-17,19:00,36621.26
2019-06-17,20:00,37471.76
2019-06-17,21:00,37584.65
2019-06-17,22:00,36410.29
2019-06-17,23:00,34219.72
2019-06-18,00:00,32707.48
2019-06-18,01:00,31166.74
2019-06-18,02:00,29944.66
2019-06-18,03:00,29087.37
2019-06-18,04:00,28709.45
2019-06-18,05:00,27967.5
2019-06-18,06:00,27949.61
2019-06-18,07:00,29749.53
2019-06-18,08:00,34329.57
2019-06-18,09:00,37102.07
2019-06-18,10:00,37845.22
2019-06-18,11:00,38568.99
2019-06-18,12:00,37580.21
2019-06-18,13:00,38428.27
2019-06-18,14:00,39486.74
2019-06-18,15:00,39363.67
2019-06-18,16:00,39180.4
2019-06-18,17:00,38434.36
2019-06-18,18:00,36870.13
2019-06-18,19:00,36313.56
2019-06-18,20:00,37341.97
2019-06-18,21:00,37421.44
2019-06-18,22:00,36392.48
2019-06-18,23:00,34942.36
2019-06-19,00:00,32872.41
2019-06-19,01:00,31251.79
2019-06-19,02:00,30037.56
2019-06-19,03:00,29242.92
2019-06-19,04:00,28864.36
2019-06-19,05:00,27962.28
2019-06-19,06:00,27851.95
2019-06-19,07:00,29497.57
2019-06-19,08:00,33593.84
2019-06-19,09:00,36402.97
2019-06-19,10:00,37231.01
2019-06-19,11:00,38210.0
2019-06-19,12:00,37192.8
2019-06-19,13:00,38053.98
2019-06-19,14:00,39291.95
2019-06-19,15:00,38882.37
2019-06-19,16:00,39063.05
2019-06-19,17:00,38337.98
2019-06-19,18:00,37216.68
2019-06-19,19:00,36629.6
2019-06-19,20:00,37434.28
2019-06-19,21:00,37591.37
2019-06-19,22:00,36331.03
2019-06-19,23:00,34715.37
2019-06-20,00:00,32513.7
2019-06-20,01:00,31186.31
2019-06-20,02:00,30005.87
2019-06-20,03:00,29185.41
2019-06-20,04:00,28828.57
2019-06-20,05:00,27923.31
2019-06-20,06:00,27775.43
2019-06-20,07:00,29397.61
2019-06-20,08:00,34154.52
2019-06-20,09:00,36422.85
2019-06-20,10:00,37126.48
2019-06-20,11:00,37701.79
2019-06-20,12:00,36470.52
2019-06-20,13:00,37410.12
2019-06-20,14:00,38438.82
2019-06-20,15:00,38251.84
2019-06-20,16:00,38343.29
2019-06-20,17:00,37892.87
2019-06-20,18:00,36910.22
2019-06-20,19:00,36571.1
2019-06-20,20:00,37398.47
2019-06-20,21:00,37586.81
2019-06-20,22:00,36523.93
2019-06-20,23:00,34876.66
2019-06-21,00:00,32961.16
2019-06-21,01:00,31331.43
2019-06-21,02:00,29946.45
2019-06-21,03:00,29282.89
2019-06-21,04:00,28945.86
2019-06-21,05:00,27901.42
2019-06-21,06:00,27666.66
2019-06-21,07:00,28969.32
2019-06-21,08:00,33851.28
2019-06-21,09:00,36347.62
2019-06-21,10:00,37250.09
2019-06-21,11:00,38278.17
2019-06-21,12:00,36748.57
2019-06-21,13:00,36259.6
2019-06-21,14:00,38785.89
2019-06-21,15:00,38830.73
2019-06-21,16:00,38463.06
2019-06-21,17:00,38071.48
2019-06-21,18:00,36988.72
2019-06-21,19:00,36659.87
2019-06-21,20:00,37564.8
2019-06-21,21:00,37567.43
2019-06-21,22:00,36561.51
2019-06-21,23:00,35002.32
2019-06-22,00:00,32969.63
2019-06-22,01:00,31459.39
2019-06-22,02:00,30102.74
2019-06-22,03:00,29288.74
2019-06-22,04:00,28795.27
2019-06-22,05:00,27774.3
2019-06-22,06:00,27379.02
2019-06-22,07:00,28179.79
2019-06-22,08:00,31660.43
2019-06-22,09:00,33904.13
2019-06-22,10:00,35205.41
2019-06-22,11:00,36255.93
2019-06-22,12:00,35594.75
2019-06-22,13:00,36230.1
2019-06-22,14:00,36374.49
2019-06-22,15:00,36215.02
2019-06-22,16:00,36014.83
2019-06-22,17:00,36041.27
2019-06-22,18:00,35846.81
2019-06-22,19:00,35774.02
2019-06-22,20:00,36624.02
2019-06-22,21:00,36855.93
2019-06-22,22:00,35644.64
2019-06-22,23:00,34158.61
2019-06-23,00:00,32258.4
2019-06-23,01:00,30672.98
2019-06-23,02:00,29140.4
2019-06-23,03:00,28228.61
2019-06-23,04:00,27696.25
2019-06-23,05:00,26486.59
2019-06-23,06:00,25737.14
2019-06-23,07:00,25596.47
2019-06-23,08:00,26230.55
2019-06-23,09:00,27718.17
2019-06-23,10:00,28934.35
2019-06-23,11:00,29843.77
2019-06-23,12:00,30242.38
2019-06-23,13:00,30911.93
2019-06-23,14:00,31224.66
2019-06-23,15:00,31355.64
2019-06-23,16:00,31566.61
2019-06-23,17:00,32289.33
2019-06-23,18:00,33146.56
2019-06-23,19:00,33644.23
2019-06-23,20:00,34773.25
2019-06-23,21:00,35222.15
2019-06-23,22:00,34442.62
2019-06-23,23:00,33129.39
2019-06-24,00:00,31505.35
2019-06-24,01:00,29713.05
2019-06-24,02:00,28481.52
2019-06-24,03:00,27802.79
2019-06-24,04:00,27341.31
2019-06-24,05:00,26484.1
2019-06-24,06:00,26699.23
2019-06-24,07:00,28647.47
2019-06-24,08:00,34326.35
2019-06-24,09:00,37389.84
2019-06-24,10:00,38535.69
2019-06-24,11:00,39579.88
2019-06-24,12:00,38615.12
2019-06-24,13:00,39792.53
2019-06-24,14:00,40995.75
2019-06-24,15:00,41173.82
2019-06-24,16:00,41198.13
2019-06-24,17:00,40816.98
2019-06-24,18:00,39486.7
2019-06-24,19:00,38890.28
2019-06-24,20:00,39460.73
2019-06-24,21:00,39819.46
2019-06-24,22:00,38612.64
2019-06-24,23:00,36851.12
2019-06-25,00:00,34883.34
2019-06-25,01:00,33049.81
2019-06-25,02:00,31621.04
2019-06-25,03:00,30791.8
2019-06-25,04:00,30427.08
2019-06-25,05:00,29432.91
2019-06-25,06:00,29491.16
2019-06-25,07:00,31173.95
2019-06-25,08:00,36167.56
2019-06-25,09:00,39100.15
2019-06-25,10:00,39896.38
2019-06-25,11:00,40749.06
2019-06-25,12:00,39764.53
2019-06-25,13:00,40866.41
2019-06-25,14:00,42157.82
2019-06-25,15:00,42329.67
2019-06-25,16:00,42582.97
2019-06-25,17:00,42086.73
2019-06-25,18:00,40819.28
2019-06-25,19:00,40304.32
2019-06-25,20:00,40851.55
2019-06-25,21:00,41216.94
2019-06-25,22:00,40108.31
2019-06-25,23:00,38351.02
2019-06-26,00:00,36042.62
2019-06-26,01:00,34189.09
2019-06-26,02:00,32731.99
2019-06-26,03:00,31891.66
2019-06-26,04:00,31274.98
2019-06-26,05:00,30250.33
2019-06-26,06:00,30271.33
2019-06-26,07:00,32078.23
2019-06-26,08:00,36990.4
2019-06-26,09:00,39993.69
2019-06-26,10:00,41121.76
2019-06-26,11:00,41744.1
2019-06-26,12:00,40630.76
2019-06-26,13:00,41505.77
2019-06-26,14:00,42818.94
2019-06-26,15:00,42935.66
2019-06-26,16:00,43287.14
2019-06-26,17:00,42758.45
2019-06-26,18:00,41327.52
2019-06-26,19:00,40702.91
2019-06-26,20:00,41422.86
2019-06-26,21:00,41617.49
2019-06-26,22:00,40482.56
2019-06-26,23:00,38715.25
2019-06-27,00:00,36621.39
2019-06-27,01:00,34623.03
2019-06-27,02:00,33206.85
2019-06-27,03:00,32217.91
2019-06-27,04:00,31785.37
2019-06-27,05:00,30676.01
2019-06-27,06:00,30713.54
2019-06-27,07:00,32654.96
2019-06-27,08:00,37589.16
2019-06-27,09:00,40450.8
2019-06-27,10:00,41238.36
2019-06-27,11:00,41975.82
2019-06-27,12:00,40743.5
2019-06-27,13:00,41740.55
2019-06-27,14:00,42757.53
2019-06-27,15:00,43162.35
2019-06-27,16:00,43515.26
2019-06-27,17:00,42980.02
2019-06-27,18:00,41655.85
2019-06-27,19:00,40948.85
2019-06-27,20:00,41601.36
2019-06-27,21:00,41824.39
2019-06-27,22:00,40618.09
2019-06-27,23:00,38948.66
2019-06-28,00:00,36479.12
2019-06-28,01:00,34738.75
2019-06-28,02:00,33170.75
2019-06-28,03:00,32420.67
2019-06-28,04:00,31610.91
2019-06-28,05:00,30505.02
2019-06-28,06:00,30657.51
2019-06-28,07:00,32204.35
2019-06-28,08:00,37061.68
2019-06-28,09:00,40048.34
2019-06-28,10:00,40884.1
2019-06-28,11:00,41682.85
2019-06-28,12:00,40211.26
2019-06-28,13:00,39903.13
2019-06-28,14:00,42678.89
2019-06-28,15:00,42785.74
2019-06-28,16:00,42865.15
2019-06-28,17:00,41988.82
2019-06-28,18:00,40397.37
2019-06-28,19:00,39529.7
2019-06-28,20:00,40286.06
2019-06-28,21:00,40425.76
2019-06-28,22:00,39244.2
2019-06-28,23:00,37788.28
2019-06-29,00:00,35917.94
2019-06-29,01:00,34119.0
2019-06-29,02:00,32886.26
2019-06-29,03:00,31865.1
2019-06-29,04:00,31269.45
2019-06-29,05:00,29909.14
2019-06-29,06:00,29593.75
2019-06-29,07:00,30728.07
2019-06-29,08:00,34214.82
2019-06-29,09:00,36214.94
2019-06-29,10:00,37251.57
2019-06-29,11:00,37741.62
2019-06-29,12:00,37023.17
2019-06-29,13:00,37584.51
2019-06-29,14:00,37924.58
2019-06-29,15:00,37552.49
2019-06-29,16:00,37517.02
2019-06-29,17:00,37199.62
2019-06-29,18:00,36986.96
2019-06-29,19:00,37126.92
2019-06-29,20:00,37987.69
2019-06-29,21:00,38357.49
2019-06-29,22:00,37196.72
2019-06-29,23:00,35492.45
2019-06-30,00:00,33600.59
2019-06-30,01:00,32016.18
2019-06-30,02:00,30643.73
2019-06-30,03:00,29658.41
2019-06-30,04:00,29021.72
2019-06-30,05:00,27491.05
2019-06-30,06:00,26751.5
2019-06-30,07:00,26983.99
2019-06-30,08:00,27342.35
2019-06-30,09:00,28613.85
2019-06-30,10:00,29256.32
2019-06-30,11:00,29949.23
2019-06-30,12:00,29890.09
2019-06-30,13:00,30315.55
2019-06-30,14:00,30603.32
2019-06-30,15:00,30638.72
2019-06-30,16:00,31177.7
2019-06-30,17:00,31902.91
2019-06-30,18:00,32669.08
2019-06-30,19:00,33249.17
2019-06-30,20:00,34565.73
2019-06-30,21:00,35037.67
2019-06-30,22:00,34129.17
2019-06-30,23:00,32741.16
2019-07-01,00:00,31400.82
2019-07-01,01:00,29982.95
2019-07-01,02:00,29037.42
2019-07-01,03:00,28194.71
2019-07-01,04:00,27711.7
